"source_id","name","original_level","state_index","state_key","state_label","source_character_id","source_export_file","source_sha256","width","height","duplicate_character","current_stage","current_asset","current_source_character_id","current_source_export_file","current_source_relationship","current_sha256","current_match_status","visual_review_status"
"76","山竹","30","5","mature","成熟","18","Crop_76.swf/DefineSprite_18/1.png","e99c05cd25cb2e491c1c996fc0356652595733a2efa01a1881725715f8c63882","127","128","False","","","","","","","not-current","pending-contact-sheet-review"
"76","山竹","30","6","withered","枯萎","20","Crop_76.swf/DefineSprite_20/1.png","cf073777cbc71b94e578098c3e139b7b255f65e041b8c8c1728cfd5a5153fb3e","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"80","月柿","30","0","seed","种子","2","Crop_80.swf/DefineSprite_2/1.png","8c721eca63af2468c80d221287b7b81d3dfde41eb4424ec3342edda0e7719fb2","25","34","False","","","","","","","not-current","pending-contact-sheet-review"
"80","月柿","30","1","sprout","发芽","4","Crop_80.swf/DefineSprite_4/1.png","e482c37d169c51997ab2ce2482154754ebf963d25656d7b19d92af28f854d25f","29","46","False","","","","","","","not-current","pending-contact-sheet-review"
"80","月柿","30","2","young","幼苗","15","Crop_80.swf/DefineSprite_15/1.png","99291f34280bc6ea3e4d6d1f87f8730f940cea1a10bfa66cc54ad4bde1017724","74","95","False","","","","","","","not-current","pending-contact-sheet-review"
"80","月柿","30","3","growing","生长","22","Crop_80.swf/DefineSprite_22/1.png","0052227ad7781e0137d4b717945d11cc5965db0016c62eccc223cebe909bacd7","110","107","False","","","","","","","not-current","pending-contact-sheet-review"
"80","月柿","30","4","pre_mature","成熟前","28","Crop_80.swf/DefineSprite_28/1.png","e50b44beb4cec7d12a600ec61b0a94439bf5d2991a62e5840e9b5651d265fef8","119","121","False","","","","","","","not-current","pending-contact-sheet-review"
"80","月柿","30","5","mature","成熟","32","Crop_80.swf/DefineSprite_32/1.png","96e2aa60d7d5b2e028687236c908c25ea67f0af38ca857646ed4f86733e22b12","113","124","False","","","","","","","not-current","pending-contact-sheet-review"
"80","月柿","30","6","withered","枯萎","34","Crop_80.swf/DefineSprite_34/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"63","苦瓜","31","0","seed","种子","2","Crop_63.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"63","苦瓜","31","1","sprout","发芽","8","Crop_63.swf/DefineSprite_8/1.png","c42b4efd6d36fe5f016186cd763824be53843ac8756cda7a556ffee9c4745efc","42","75","False","","","","","","","not-current","pending-contact-sheet-review"
"63","苦瓜","31","2","young","幼苗","18","Crop_63.swf/DefineSprite_18/1.png","6584088904382ff9ce7755c159a47cbe2adbc045b3467c91feedbac34f7532fa","137","100","False","","","","","","","not-current","pending-contact-sheet-review"
"63","苦瓜","31","3","growing","生长","25","Crop_63.swf/DefineSprite_25/1.png","453ae0370bd173761b671e85d5236cde4325da11183b44203a1ccfe59cda5382","136","108","False","","","","","","","not-current","pending-contact-sheet-review"
"63","苦瓜","31","4","pre_mature","成熟前","31","Crop_63.swf/DefineSprite_31/1.png","e08e6580b397618989c70964c99ce2add61d2475b3eeea80227518655df872a8","145","115","False","","","","","","","not-current","pending-contact-sheet-review"
"63","苦瓜","31","5","mature","成熟","38","Crop_63.swf/DefineSprite_38/1.png","a7d99f8190ae3c757ee05cd0f8d8c6892ee1666fe418d42596e5354f5b143e63","145","116","False","","","","","","","not-current","pending-contact-sheet-review"
"63","苦瓜","31","6","withered","枯萎","40","Crop_63.swf/DefineSprite_40/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"68","冬瓜","32","0","seed","种子","2","Crop_68.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"68","冬瓜","32","1","sprout","发芽","7","Crop_68.swf/DefineSprite_7/1.png","65edc2749367aa390effc09f7df0583f8e0f2e321098fa9bb5f8b356e864e2bd","51","72","False","","","","","","","not-current","pending-contact-sheet-review"
"68","冬瓜","32","2","young","幼苗","17","Crop_68.swf/DefineSprite_17/1.png","fd9c897733c8ad9846046e7e98a55f913086e09556032f7ef46dec529c88305e","121","137","False","","","","","","","not-current","pending-contact-sheet-review"
"68","冬瓜","32","3","growing","生长","26","Crop_68.swf/DefineSprite_26/1.png","08279c89d507ddaf34f0b86cadd5c46a9b49342c909e3401f61fd15acd2dc748","133","138","False","","","","","","","not-current","pending-contact-sheet-review"
"68","冬瓜","32","4","pre_mature","成熟前","34","Crop_68.swf/DefineSprite_34/1.png","e0ecd1529a540c52ceb7f5228c50894a76d67f5442dabf2e5d4fd04b35b78de6","133","137","False","","","","","","","not-current","pending-contact-sheet-review"
"68","冬瓜","32","5","mature","成熟","42","Crop_68.swf/DefineSprite_42/1.png","55fad6d5d29fd2ea4e0c321b3dca625f1b74a8d7ea65f7cd060ee3ba1a0c1ebc","133","138","False","","","","","","","not-current","pending-contact-sheet-review"
"68","冬瓜","32","6","withered","枯萎","44","Crop_68.swf/DefineSprite_44/1.png","3b8740077b01607fba3cecfc38060fcca8e4e257161581c52be0a1ad233ddea7","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"78","杏子","33","0","seed","种子","3","Crop_78.swf/DefineSprite_3/1.png","89531976d18f1d89fd9517d82209f549257eb8cb9d9b024519fe805a845638d0","24","35","False","","","","","","","not-current","pending-contact-sheet-review"
"78","杏子","33","1","sprout","发芽","6","Crop_78.swf/DefineSprite_6/1.png","42b87ece238d7d9b074ce2cf5ea70ea3e69af2a5bfe16b7ca194a49d17a1f0ac","50","63","False","","","","","","","not-current","pending-contact-sheet-review"
"78","杏子","33","2","young","幼苗","10","Crop_78.swf/DefineSprite_10/1.png","3df08279ae6d041350d36cbf4086b4767692689b2de8797a47d5e64a17470253","91","120","False","","","","","","","not-current","pending-contact-sheet-review"
"78","杏子","33","3","growing","生长","14","Crop_78.swf/DefineSprite_14/1.png","c9f703644b587670d1e6d936cc6987f410ae620cbf4e7875ffc37ec7ff344adc","101","132","False","","","","","","","not-current","pending-contact-sheet-review"
"78","杏子","33","4","pre_mature","成熟前","15","Crop_78.swf/DefineSprite_15/1.png","0907d40c031fd500b7d7b49010beef857d7b4013981ff5da566aea7bf815804b","101","133","False","","","","","","","not-current","pending-contact-sheet-review"
"78","杏子","33","5","mature","成熟","18","Crop_78.swf/DefineSprite_18/1.png","d573c6e684b3319cc6e61796269acc8b8183ee71a799999f082623918a75a0b7","101","133","False","","","","","","","not-current","pending-contact-sheet-review"
"78","杏子","33","6","withered","枯萎","20","Crop_78.swf/DefineSprite_20/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"74","金桔","34","0","seed","种子","10","Crop_74.swf/DefineSprite_10/1.png","a4f0f87ef2fdd4ecf86b05e37ab588cc5232a45ab7833aa88a90402c679eae11","25","34","False","","","","","","","not-current","pending-contact-sheet-review"
"74","金桔","34","1","sprout","发芽","12","Crop_74.swf/DefineSprite_12/1.png","fafb1606be46151e5d9d7cfbbc51731ecb95c22718a938fc31d431bddbcbe06f","53","48","False","","","","","","","not-current","pending-contact-sheet-review"
"74","金桔","34","2","young","幼苗","15","Crop_74.swf/DefineSprite_15/1.png","549ffb544600c92432c0b608448385e7f117a1a2faf1de70d6d835a20acaed60","75","76","False","","","","","","","not-current","pending-contact-sheet-review"
"74","金桔","34","3","growing","生长","18","Crop_74.swf/DefineSprite_18/1.png","f1248624cb90d12cbc15dc1c38adb6daed7db49e6894262682e5084142cd496c","81","111","False","","","","","","","not-current","pending-contact-sheet-review"
"74","金桔","34","4","pre_mature","成熟前","21","Crop_74.swf/DefineSprite_21/1.png","be1354c118f9ee184ce7124c7aedf0ac6cbb744f06a5d4fd7e86161448ec8257","86","119","False","","","","","","","not-current","pending-contact-sheet-review"
"74","金桔","34","5","mature","成熟","22","Crop_74.swf/DefineSprite_22/1.png","a68001328a8cba9532bf9ce23969987e90c86b257948dc574d7818f5d84e0dcf","90","125","False","","","","","","","not-current","pending-contact-sheet-review"
"74","金桔","34","6","withered","枯萎","24","Crop_74.swf/DefineSprite_24/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"83","红毛丹","35","0","seed","种子","4","Crop_83.swf/DefineSprite_4/1.png","cfa2f34f01231c85b383d94ce482320a4689df0fac5937b2549848aa1297b1bc","21","40","False","","","","","","","not-current","pending-contact-sheet-review"
"83","红毛丹","35","1","sprout","发芽","7","Crop_83.swf/DefineSprite_7/1.png","0ab5d87627a2fe431a79e86f43e655939e9b1483acd80266ac7e7e170656ad73","42","57","False","","","","","","","not-current","pending-contact-sheet-review"
"83","红毛丹","35","2","young","幼苗","12","Crop_83.swf/DefineSprite_12/1.png","ba4e634e3439615c82811a1f695d419c8e69cae0ab2fc71739c45d6226eaa043","94","89","False","","","","","","","not-current","pending-contact-sheet-review"
"83","红毛丹","35","3","growing","生长","14","Crop_83.swf/DefineSprite_14/1.png","990027d5ef7c9b9c19f83872646f64ef86693a2c81234bb162618fb493239293","108","109","False","","","","","","","not-current","pending-contact-sheet-review"
"83","红毛丹","35","4","pre_mature","成熟前","18","Crop_83.swf/DefineSprite_18/1.png","a797bc1309dee3bb465b3cf826650367a7064171a767a292c7167cdd1da9c130","120","122","False","","","","","","","not-current","pending-contact-sheet-review"
"83","红毛丹","35","5","mature","成熟","38","Crop_83.swf/DefineSprite_38/1.png","9750cf5ef2749a2d82c28817c2b1ad48655868b67a7bec9ff901580b6a1e7e7a","130","124","False","","","","","","","not-current","pending-contact-sheet-review"
"83","红毛丹","35","6","withered","枯萎","40","Crop_83.swf/DefineSprite_40/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"84","芭蕉","36","0","seed","种子","9","Crop_84.swf/DefineSprite_9/1.png","fe437f334eb2c8f1b47893257a5eaf98bb5613a0e0d75647780904612d1964d3","18","33","False","","","","","","","not-current","pending-contact-sheet-review"
"84","芭蕉","36","1","sprout","发芽","15","Crop_84.swf/DefineSprite_15/1.png","05fca733eac0c3af185d77105428b392699d2731021350d679439389f91f7f6e","42","45","False","","","","","","","not-current","pending-contact-sheet-review"
"84","芭蕉","36","2","young","幼苗","21","Crop_84.swf/DefineSprite_21/1.png","f380092ac7bd9535bf73ab88c0393ce42cdf916f3b3b9d65ca84ceb38ee32940","59","71","False","","","","","","","not-current","pending-contact-sheet-review"
"84","芭蕉","36","3","growing","生长","49","Crop_84.swf/DefineSprite_49/1.png","074c778881456d29d8c57411898245130fe2350cd033b69028afb7b1dd43f262","109","109","False","","","","","","","not-current","pending-contact-sheet-review"
"84","芭蕉","36","4","pre_mature","成熟前","64","Crop_84.swf/DefineSprite_64/1.png","cb602b67e7cfb25e3a6142b8615d4feaf40934bede70b6078f08be7033961a9a","115","115","False","","","","","","","not-current","pending-contact-sheet-review"
"84","芭蕉","36","5","mature","成熟","69","Crop_84.swf/DefineSprite_69/1.png","b1fc10fad22fe6fb26f5d61c439e45fd06f4a07c3739e191506b74e30058a3b8","123","123","False","","","","","","","not-current","pending-contact-sheet-review"
"84","芭蕉","36","6","withered","枯萎","71","Crop_84.swf/DefineSprite_71/1.png","6e486355d330b8df77b0a6942df478b9640c5f33559b75cdcc95c9d545fafe70","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"85","番荔枝","37","0","seed","种子","7","Crop_85.swf/DefineSprite_7/1.png","6e30b4460f9e72c78aef29e78d75463885bae1d4378a2ecd7aa003d47e904c22","34","39","False","","","","","","","not-current","pending-contact-sheet-review"
"85","番荔枝","37","1","sprout","发芽","15","Crop_85.swf/DefineSprite_15/1.png","d6d6a139de88b4199ef15a8f89ccbe3519314827062c9938a88c2bf7d910963c","52","80","False","","","","","","","not-current","pending-contact-sheet-review"
"85","番荔枝","37","2","young","幼苗","16","Crop_85.swf/DefineSprite_16/1.png","746f9b71462db83c414cbea3a7b6393230560abb267f08231897d4124a34a95f","77","100","False","","","","","","","not-current","pending-contact-sheet-review"
"85","番荔枝","37","3","growing","生长","17","Crop_85.swf/DefineSprite_17/1.png","6a02f7e4a7a4fb823ec8acb1e94d19b225d5e7dd2e8b91309556c9e7320edb44","120","124","False","","","","","","","not-current","pending-contact-sheet-review"
"85","番荔枝","37","4","pre_mature","成熟前","23","Crop_85.swf/DefineSprite_23/1.png","95526b27e3b0d017304a3074eb41052651914da9fc6bdf2ad61dc1e722c961ff","142","130","False","","","","","","","not-current","pending-contact-sheet-review"
"85","番荔枝","37","5","mature","成熟","27","Crop_85.swf/DefineSprite_27/1.png","ee58122f7b855999faa6f4dfe80a0c84e700b7d70ad23910810683ae1d918c9a","144","128","False","","","","","","","not-current","pending-contact-sheet-review"
"85","番荔枝","37","6","withered","枯萎","29","Crop_85.swf/DefineSprite_29/1.png","c243d1572c39b48b1047154380647f17fe63634a5c21cafabd4f2cdafb2ea8bc","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"86","橄榄","38","0","seed","种子","3","Crop_86.swf/DefineSprite_3/1.png","8ecd2f1aef5ad89582bec9cf9868b9b7b21727c149a6bc1b0e11c63310ebccfe","15","14","False","","","","","","","not-current","pending-contact-sheet-review"
"86","橄榄","38","1","sprout","发芽","5","Crop_86.swf/DefineSprite_5/1.png","77588e8966b3c1e049c2cd6e86de56a369053e2fb1d27177e0f4fb3c297c6b13","18","28","False","","","","","","","not-current","pending-contact-sheet-review"
"86","橄榄","38","2","young","幼苗","18","Crop_86.swf/DefineSprite_18/1.png","fba995e0a072382a0b88cca9a0df02b8e7240777c886e18694246ba9df734385","47","68","False","","","","","","","not-current","pending-contact-sheet-review"
"86","橄榄","38","3","growing","生长","25","Crop_86.swf/DefineSprite_25/1.png","a31183e6df8fe7d426697fa16a13d89bbc65c403db56ba48421b500bc2df1b67","107","96","False","","","","","","","not-current","pending-contact-sheet-review"
"86","橄榄","38","4","pre_mature","成熟前","38","Crop_86.swf/DefineSprite_38/1.png","b1cda385aa4afd5da1cd9115b5e2c10c1657785cc7509676ee519db080d8d996","147","139","False","","","","","","","not-current","pending-contact-sheet-review"
"86","橄榄","38","5","mature","成熟","47","Crop_86.swf/DefineSprite_47/1.png","8846fa28e778311300c8ccbb5ed9c9d3a45d11cc3d5bf4ebc422a300e8543408","148","138","False","","","","","","","not-current","pending-contact-sheet-review"
"86","橄榄","38","6","withered","枯萎","49","Crop_86.swf/DefineSprite_49/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"87","百香果","39","0","seed","种子","10","Crop_87.swf/DefineSprite_10/1.png","243ff9b247566ecbed5b7eac2c19dc5a2ac26cf1b8eb2b582b9703f3f1d68dc5","21","33","False","","","","","","","not-current","pending-contact-sheet-review"
"87","百香果","39","1","sprout","发芽","16","Crop_87.swf/DefineSprite_16/1.png","e7bb6710a125b3292f776099b114034be09530124bdc564f288a8e2ae83802de","39","43","False","","","","","","","not-current","pending-contact-sheet-review"
"87","百香果","39","2","young","幼苗","19","Crop_87.swf/DefineSprite_19/1.png","d8230a5d3e86b83ed79f1c3eeae053b9950bd7f9127c772feec41bd6a94ba283","57","78","False","","","","","","","not-current","pending-contact-sheet-review"
"87","百香果","39","3","growing","生长","40","Crop_87.swf/DefineSprite_40/1.png","df9a6c8203343d3b645b58c006c256fd887edbfc282e5a8f94ac963b1df843bb","118","126","False","","","","","","","not-current","pending-contact-sheet-review"
"87","百香果","39","4","pre_mature","成熟前","60","Crop_87.swf/DefineSprite_60/1.png","419231cea905b4632981b109825aa56397ffeaaa07a05f96cf315c30a66098f5","119","127","False","","","","","","","not-current","pending-contact-sheet-review"
"87","百香果","39","5","mature","成熟","82","Crop_87.swf/DefineSprite_82/1.png","d91e9020095ca035962d5c8abd4894cbd83e690df6cd3d4841e90b51accea234","119","128","False","","","","","","","not-current","pending-contact-sheet-review"
"87","百香果","39","6","withered","枯萎","84","Crop_87.swf/DefineSprite_84/1.png","6e486355d330b8df77b0a6942df478b9640c5f33559b75cdcc95c9d545fafe70","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"5","土豆","4","0","seed","种子","2","Crop_5.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","0","assets/manor/classic/crop-potato-0.png","2","Crop_5.swf/DefineSprite_2/1.png","state-character","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","exact","pending-contact-sheet-review"
"5","土豆","4","1","sprout","发芽","4","Crop_5.swf/DefineSprite_4/1.png","bbf78a84c873f5cb12a762402b4f6186c51a374044e100cf1f510a3b8c0bb736","40","56","False","1","assets/manor/classic/crop-potato-1.png","4","Crop_5.swf/DefineSprite_4/1.png","state-character","bbf78a84c873f5cb12a762402b4f6186c51a374044e100cf1f510a3b8c0bb736","exact","pending-contact-sheet-review"
"5","土豆","4","2","young","幼苗","6","Crop_5.swf/DefineSprite_6/1.png","d5e655b7e8ab24dc5948b6050ab0e3555b74e0f321aaaa04c0d98cf87dcd28df","73","76","False","","","","","","","not-current","pending-contact-sheet-review"
"5","土豆","4","3","growing","生长","16","Crop_5.swf/DefineSprite_16/1.png","cf76157caa98d19243a27596be6dac9a81d16b1d2caa45e0e2719160c1014d0b","110","93","False","2","assets/manor/classic/crop-potato-2.png","16","Crop_5.swf/DefineSprite_16/1.png","state-character","cf76157caa98d19243a27596be6dac9a81d16b1d2caa45e0e2719160c1014d0b","exact","pending-contact-sheet-review"
"5","土豆","4","4","pre_mature","成熟前","20","Crop_5.swf/DefineSprite_20/1.png","af46ce5dd17798db740bf5bdd4738d0e7e45a49a3b8e8cd496ae718b75cf8b69","110","93","False","","","","","","","not-current","pending-contact-sheet-review"
"5","土豆","4","5","mature","成熟","23","Crop_5.swf/DefineSprite_23/1.png","87fc5023c31a4e1bba104506c70151481fb9179c1d7796521907c0d7c7cff394","116","138","False","3","assets/manor/classic/crop-potato-3.png","23","Crop_5.swf/DefineSprite_23/1.png","state-character","87fc5023c31a4e1bba104506c70151481fb9179c1d7796521907c0d7c7cff394","exact","pending-contact-sheet-review"
"5","土豆","4","6","withered","枯萎","25","Crop_5.swf/DefineSprite_25/1.png","3b8740077b01607fba3cecfc38060fcca8e4e257161581c52be0a1ad233ddea7","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"51","红枣","5","0","seed","种子","2","Crop_51.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"51","红枣","5","1","sprout","发芽","8","Crop_51.swf/DefineSprite_8/1.png","038721947f669469e48b193161017f99a3404b47b64843885a06bf7d176e5612","52","54","False","","","","","","","not-current","pending-contact-sheet-review"
"51","红枣","5","2","young","幼苗","11","Crop_51.swf/DefineSprite_11/1.png","5a2ac2777717c2ba40275cdb02e1d7b894c99da7d9916c8bbe51d4f1f9f9aaa3","74","82","False","","","","","","","not-current","pending-contact-sheet-review"
"51","红枣","5","3","growing","生长","13","Crop_51.swf/DefineSprite_13/1.png","0f94317eb7c462c3b69f5f64cc2812f01b0369892bed470310a8abbd7df0da09","101","107","False","","","","","","","not-current","pending-contact-sheet-review"
"51","红枣","5","4","pre_mature","成熟前","16","Crop_51.swf/DefineSprite_16/1.png","f2391e42b7db850a92378b47e0c6b387c7094a3b29b67dbce4c23d83da2f26c0","112","119","False","","","","","","","not-current","pending-contact-sheet-review"
"51","红枣","5","5","mature","成熟","19","Crop_51.swf/DefineSprite_19/1.png","82ba6107baadfcaf1a767e9d86b09b31ebc73b584ca6336fa826815f55f04405","125","127","False","","","","","","","not-current","pending-contact-sheet-review"
"51","红枣","5","6","withered","枯萎","21","Crop_51.swf/DefineSprite_21/1.png","3b8740077b01607fba3cecfc38060fcca8e4e257161581c52be0a1ad233ddea7","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"6","茄子","5","0","seed","种子","2","Crop_6.swf/DefineSprite_2/1.png","a77859d654afa00395552a1090d7fec9dbebb7561894ee3357108e9896f90351","42","17","False","0","assets/manor/classic/crop-eggplant-0.png","2","Crop_6.swf/DefineSprite_2/1.png","state-character","a77859d654afa00395552a1090d7fec9dbebb7561894ee3357108e9896f90351","exact","pending-contact-sheet-review"
"6","茄子","5","1","sprout","发芽","4","Crop_6.swf/DefineSprite_4/1.png","70fd6a8060191500e7c640fdb3eb952c58c0a668379d69d92eaa5992270a082a","48","42","False","1","assets/manor/classic/crop-eggplant-1.png","4","Crop_6.swf/DefineSprite_4/1.png","state-character","70fd6a8060191500e7c640fdb3eb952c58c0a668379d69d92eaa5992270a082a","exact","pending-contact-sheet-review"
"6","茄子","5","2","young","幼苗","6","Crop_6.swf/DefineSprite_6/1.png","923edcdb39da81a5ee2c3875c8a62f0b6d534a250f304df34f43b5dd44b52532","88","64","False","","","","","","","not-current","pending-contact-sheet-review"
"6","茄子","5","3","growing","生长","10","Crop_6.swf/DefineSprite_10/1.png","38a677391480bcc5141ba74d5a498c3cc87584e60c642cd326f8e712291f3c17","114","120","False","2","assets/manor/classic/crop-eggplant-2.png","10","Crop_6.swf/DefineSprite_10/1.png","state-character","38a677391480bcc5141ba74d5a498c3cc87584e60c642cd326f8e712291f3c17","exact","pending-contact-sheet-review"
"6","茄子","5","4","pre_mature","成熟前","13","Crop_6.swf/DefineSprite_13/1.png","70d079535bce639edfaf15531e93633185bb07e10e168a57bb11a418abb042fc","114","122","False","","","","","","","not-current","pending-contact-sheet-review"
"6","茄子","5","5","mature","成熟","16","Crop_6.swf/DefineSprite_16/1.png","923fed7401e4418b3a035e0e69ba6f8d7f3b74ed49f714d32b3d15b5186d18a7","114","120","False","3","assets/manor/classic/crop-eggplant-3.png","16","Crop_6.swf/DefineSprite_16/1.png","state-character","923fed7401e4418b3a035e0e69ba6f8d7f3b74ed49f714d32b3d15b5186d18a7","exact","pending-contact-sheet-review"
"6","茄子","5","6","withered","枯萎","18","Crop_6.swf/DefineSprite_18/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"105","小雏菊","6","0","seed","种子","2","Crop_105.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"105","小雏菊","6","1","sprout","发芽","6","Crop_105.swf/DefineSprite_6/1.png","0b7cebdc5b4047da07d4c5d90657029d90d4c71a3e01656b897159827cf7ea2f","27","37","False","","","","","","","not-current","pending-contact-sheet-review"
"105","小雏菊","6","2","young","幼苗","12","Crop_105.swf/DefineSprite_12/1.png","9d32900f6bb29815a638ce3fb666b45e107043f8a0ea8ebb890bdbb930bed79d","58","48","False","","","","","","","not-current","pending-contact-sheet-review"
"105","小雏菊","6","3","growing","生长","14","Crop_105.swf/DefineSprite_14/1.png","ef37addd17e5876eac38e39f3902ada74c9727eb0f54a8635c09ad7522fbe05a","82","81","False","","","","","","","not-current","pending-contact-sheet-review"
"105","小雏菊","6","4","pre_mature","成熟前","23","Crop_105.swf/DefineSprite_23/1.png","a904a7e3a520d790369edefb58f806e1d3f768d943e4faf7f04bdfa0f213c1c8","98","106","False","","","","","","","not-current","pending-contact-sheet-review"
"105","小雏菊","6","5","mature","成熟","29","Crop_105.swf/DefineSprite_29/1.png","95cf7aebcc3bc0c18eaacf15f5aabd98681b322b543564f310ae583c8a4f0f8c","122","129","False","","","","","","","not-current","pending-contact-sheet-review"
"105","小雏菊","6","6","withered","枯萎","31","Crop_105.swf/DefineSprite_31/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"7","番茄","6","0","seed","种子","2","Crop_7.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","42","17","False","0","assets/manor/classic/crop-tomato-0.png","2","Crop_7.swf/DefineSprite_2/1.png","state-character","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","exact","pending-contact-sheet-review"
"7","番茄","6","1","sprout","发芽","4","Crop_7.swf/DefineSprite_4/1.png","9151f63ee822e45726e100b2b71f698686fda8239df46dce873e3d7ca2cafc01","68","46","False","1","assets/manor/classic/crop-tomato-1.png","4","Crop_7.swf/DefineSprite_4/1.png","state-character","9151f63ee822e45726e100b2b71f698686fda8239df46dce873e3d7ca2cafc01","exact","pending-contact-sheet-review"
"7","番茄","6","2","young","幼苗","6","Crop_7.swf/DefineSprite_6/1.png","ace5d23aac7fedb737808e094ad892fc64e3154445f5e3575a5adad72dbdd233","50","88","False","","","","","","","not-current","pending-contact-sheet-review"
"7","番茄","6","3","growing","生长","9","Crop_7.swf/DefineSprite_9/1.png","51d6917fc1503bdff11bd7677d096d3ced80638adbc126935dfcf7272c1d8485","118","129","False","2","assets/manor/classic/crop-tomato-2.png","9","Crop_7.swf/DefineSprite_9/1.png","state-character","51d6917fc1503bdff11bd7677d096d3ced80638adbc126935dfcf7272c1d8485","exact","pending-contact-sheet-review"
"7","番茄","6","4","pre_mature","成熟前","12","Crop_7.swf/DefineSprite_12/1.png","503ad72f51cc8ff4263e2b01b8f3cc57f1f8612983a5b18c3ef8e61a0161a342","130","129","False","","","","","","","not-current","pending-contact-sheet-review"
"7","番茄","6","5","mature","成熟","17","Crop_7.swf/DefineSprite_17/1.png","7142f2a8c3727bc57e27766c7dda9857c98bbf3370e0888e68be8d1028355e4a","130","133","False","3","assets/manor/classic/crop-tomato-3.png","17","Crop_7.swf/DefineSprite_17/1.png","state-character","7142f2a8c3727bc57e27766c7dda9857c98bbf3370e0888e68be8d1028355e4a","exact","pending-contact-sheet-review"
"7","番茄","6","6","withered","枯萎","19","Crop_7.swf/DefineSprite_19/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","126","55","False","","","","","","","not-current","pending-contact-sheet-review"
"41","红玫瑰","7","0","seed","种子","2","Crop_41.swf/DefineSprite_2/1.png","fddeab2cfb58dccc7f9e786ec26d04bbb8e3b91f0f2d97df20f56b67d432e734","42","17","False","","","","","","","not-current","pending-contact-sheet-review"
"41","红玫瑰","7","1","sprout","发芽","6","Crop_41.swf/DefineSprite_6/1.png","fb06fc9e83883383cf08894e4d2a4678a398670afebf5748ac57bbb7a1cf96ff","55","45","False","","","","","","","not-current","pending-contact-sheet-review"
"41","红玫瑰","7","2","young","幼苗","11","Crop_41.swf/DefineSprite_11/1.png","9b373017e0cce50bd0fb0eff8587020de5f18942e7a095914328d78786384b38","74","85","False","","","","","","","not-current","pending-contact-sheet-review"
"41","红玫瑰","7","3","growing","生长","19","Crop_41.swf/DefineSprite_19/1.png","3f79f96083893b3133738146cc87186111d98b105ea9ee3260ea93c7e2666455","102","114","False","","","","","","","not-current","pending-contact-sheet-review"
"41","红玫瑰","7","4","pre_mature","成熟前","25","Crop_41.swf/DefineSprite_25/1.png","f73bc0522848dde1f6b727b4ae80476b0b5faed99e8849be34087e330d0457b8","123","122","False","","","","","","","not-current","pending-contact-sheet-review"
