"source_id","name","set_name","item_type","item_type_name","extraction_policy","integration_policy","selected_source_kind","source_origin_file","source_origin_sha256","source_export_file","source_export_sha256","width","height","visible_pixels","visible_x","visible_y","visible_width","visible_height","swf_display_rect","swf_content_outline_rect","preview_file","preview_sha256","thumbnail_file","thumbnail_sha256","known_issue","automated_status","visual_review_status"
"406","简单围墙","简单世界","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/406.swf","1b4895b6396b61956ab5c87bdf5889dab5e7e5a06e3d0a24c294e20932a03e2d","content-frame/406.swf.png","43d055d88353dd72b96be45524314c789aa38167faa7dea90e75f7390d4c0fab","370","181","7494","1","1","368","179","0,0,2000,2000","1879.0,-88.0,7360.0,3580.0","module/nc/farm/diy/406.jpg","db47335636d287a3db5412ac8d2d781bb3bb1d00e94658513e1e5e8e3653c2b8","module/nc/farm/diy/406b.jpg","63380cbe037161b3e21e3b1c92539b8ca22466933f0523419f248c8049ea6b07","","ready-for-visual-review","reviewed-ok"
"407","简单狗窝","简单世界","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/407.swf","d9c101116e74f2381bd5f50ad63bfe6580a73f7eec1911bb5ab6f255654b30eb","content-frame/407.swf.png","1ad9b379608f0ce14999ceb7eb6bbcd6fcada628fc3afd0e0374a6cfaadf62bd","86","107","4245","5","9","80","93","0,0,2000,2000","280.0,-1340.0,1680.0,2100.0","module/nc/farm/diy/407.jpg","fdea041696c47a0e0f335fe37269b12f220d407c1fc5009623a9e5dbf21deead","module/nc/farm/diy/407b.jpg","8b9eb0d9e9a374c53917ded908e7ba6f18a50afda4f5fc142e27d456de2bc0e2","","ready-for-visual-review","reviewed-ok"
"408","桃花源记","桃花源记","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/408.swf","08112f112e38d4cb801a8c81e0914e6258432789e4ef7944c044fd31126e371e","stage-frame/408.swf/1.png","649295f7f23c3ee71959b4a4f7bf0e51fca3841fb349a7c55aed673127218d20","1024","800","819200","0","0","1024","800","0,0,20480,16000","0.0,0.0,20480.0,16000.0","module/nc/farm/diy/408.jpg","b0d9613e171912086a8f552d9ceb6ce80adba8e5fe6535bdfc45504401edb273","module/nc/farm/diy/408b.jpg","095c0cc690272b76bfc8e816aaea0ff77d8653ba8039255536cf82e695e9de8a","","ready-for-visual-review","reviewed-ok"
"409","桃花小屋","桃花源记","2","house","extract-swf","deferred-validation","swf-content-frame","module/nc/farm/diy/409.swf","52f023870234bac353199646fc73968efac9e6d8a288683ed657e88499f8747f","content-frame/409.swf.png","3766dc2aac27f0244f01e22975972cf81e5edb99b851f81cb07ad654fe742a21","449","1168","76546","1","1","447","1166","0,0,2000,2000","-360.0,-1373.0,8936.435760498047,23306.400497436523","module/nc/farm/diy/409.jpg","712d78dd8de21401556d8ea9b0aa7ab89f15ef2fd212578164fd98a6cb10473b","module/nc/farm/diy/409b.jpg","caa18ffa12217b4db257dfd4d07c8c5b9f967a01f710df65045fbb876c2eb87a","","ready-for-visual-review","reviewed-with-note"
"410","桃花围墙","桃花源记","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/410.swf","be42917f9f480b4e33381128a02019a8e87c598d012ca5aa0c100f809f913e94","content-frame/410.swf.png","01b123992ba0b8755b4fafd211aae8f10cb67af59fd24f82aef9c156a5af66cc","902","565","12839","5","3","880","551","0,0,2000,2000","-5680.0,180.0,18000.0,11260.0","module/nc/farm/diy/410.jpg","186d1d9242318212925721eeec3af8eb6f16518a110f59659f0cc596a7c584f2","module/nc/farm/diy/410b.jpg","ca655f62322448845f4470fc129bd97f6db4271acd55cc8d24f6f7aca0d83141","","ready-for-visual-review","reviewed-ok"
"411","桃花狗窝","桃花源记","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/411.swf","4a34d9f4a82988e161783eef375faa127cb512d9a6a0ef855802c41fa362a55a","content-frame/411.swf.png","54cc60496b7f62e438decfd1930c370b75e3ac5b8c127019ee8da86b76f4d96c","142","142","9900","2","9","139","119","0,0,2000,2000","719.0,-1780.0,2800.0,2800.0","module/nc/farm/diy/411.jpg","fefcf96f6f6bd98dd106d09848ebde1b3537367e6d31e9a3447de8fc13dbf75b","module/nc/farm/diy/411b.jpg","488b525ae3503a991fe4c79e193427583f236927bad49cece17ac875da78f06e","","ready-for-visual-review","reviewed-ok"
"412","星际地面","天外来客","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/412.swf","1b717e6d7efa5f948c2b6483e5603878787bd3a210c3713ccaa248677b92d8e7","stage-frame/412.swf/1.png","da079f4dbab26ed986a93d842ededb433e3ef49edfd4d8d05aeed539022504fd","1024","800","819200","0","0","1024","800","0,0,20480,16000","0.0,0.0,20480.0,16000.0","module/nc/farm/diy/412.jpg","bd355b90f5c635761e367f51a7ab596d0eb8aa7ab9bff63139a73aa64ee7f760","module/nc/farm/diy/412b.jpg","e0e62acf233d6994736500cee240701ff9d6b762e73f2f168592a9d2720dc0b0","","ready-for-visual-review","reviewed-ok"
"413","天外来客","天外来客","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/413.swf","5c816cbbf07f3e00f818251faf458b5cd2b37c20b454e657d90793297be53058","content-frame/413.swf.png","cd2a8607fe31b5b464355f19ed3abf2d20ad7891fe88eb4567615a7f8e2d7dc6","280","296","50229","1","1","278","294","0,0,2000,2000","2438.0,-1513.0,5560.0,5880.0","module/nc/farm/diy/413.jpg","b174c4542ee5fe0f193fed8bb035b7663577a04b8f626325f9b16aeb2e39d750","module/nc/farm/diy/413b.jpg","c67fa31a117a9e3dcf4c8dfd7214c7e532a95ae9e1c5eec282becc6104b2e4e5","","ready-for-visual-review","reviewed-ok"
"414","外星栅栏","天外来客","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/414.swf","2b0d86fa616d384cf795ca387b6d9443d6b62c17a403cdd8a2a8b0f0139c6fa8","content-frame/414.swf.png","4f45eb779750c67385baba59fb241d6521e45dac289ce7d60f8d719d57da21d8","1026","802","48704","1","2","891","573","0,0,2000,2000","-4821.0,-1020.0,20480.0,16000.0","module/nc/farm/diy/414.jpg","5dc7e0153dc4f58517efd649fafacccb8893fe4d9a16eb76d5557c1b04366e51","module/nc/farm/diy/414b.jpg","4e2102fc67ba1b6996cf71dee190c3e4ec16d39309d48bfe4d61654babe85bb9","","ready-for-visual-review","reviewed-ok"
"415","蛋壳狗窝","天外来客","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/415.swf","59e428fee8305775737e4d6188a42e7a2fe2a3e0efd9b45db3807c26e90bc2c0","content-frame/415.swf.png","2e99adc410a269a75118596f3adc419e500be3a10f7b78d7457156b46fc86400","142","142","10387","23","6","102","135","0,0,2000,2000","1159.0,-1160.0,2800.0,2800.0","module/nc/farm/diy/415.jpg","b2447a181674bfd371dd5eef7edf267096c19eb1cfc8e2b20daa5c0f7ce4c00b","module/nc/farm/diy/415b.jpg","a81d95379c4a10c8bfde5d861185e3648423b223aa1bdd8fb27a223398a24d2d","","ready-for-visual-review","reviewed-ok"
"416","冰天雪地","雪山飞狐","1","background","extract-swf","default","swf-stage-frame","module/nc/farm/diy/416.swf","2ecc8e6370eab382eff57365f5a8d7d1bfc381dc47656d1b5e95103fd17c0cda","stage-frame/416.swf/1.png","408bdd976f328af1f06e30762f575550716a0b2d13e94935e867fed36459a831","1024","800","819200","0","0","1024","800","0,0,20480,16000","0.0,0.0,20480.0,16000.0","module/nc/farm/diy/416.jpg","989f942dcf76fc2c1eb5db5a72df8927fb99fcf23328304669e085961d65b68a","module/nc/farm/diy/416b.jpg","9a32f870e6d086eee255f2b79f084c4771be116f32beb890631a714286a84cd6","","ready-for-visual-review","reviewed-ok"
"417","雪原小屋","雪山飞狐","2","house","extract-swf","default","swf-content-frame","module/nc/farm/diy/417.swf","7c549e5681633e9a2eb604ad46627543e7b892649efb80b3e2fdcea3a4ed8355","content-frame/417.swf.png","1985c0cdf503959e9fcbf37c6acd87652a1e346404f8a9ffe5e4f8c7f9b6d100","291","250","46609","1","1","289","248","0,0,2000,2000","116.0,-2640.0,5780.0,4960.0","module/nc/farm/diy/417.jpg","adcf057056d2a0461d23fb0ec2b64ef3df7359e07d80ac5a265798ac5ae188e2","module/nc/farm/diy/417b.jpg","64807449053932c08d18ff3d373a72797d98d0fedb2ab0a2ba6f240511701d91","","ready-for-visual-review","reviewed-ok"
"418","木质栅栏","雪山飞狐","3","fence","extract-swf","default","swf-content-frame","module/nc/farm/diy/418.swf","71d4a9fb1f29bd178e3ad122b6efe1f4ae466f5ff6a67c34f23515ab1e1010a3","content-frame/418.swf.png","5d604e2b5f88e67dd5100a71a5b4ddf98fad9f940894ef4b683deed210a8ce27","555","230","10925","1","1","553","228","0,0,11200,4600","-287.8751220703125,-422.7689208984375,11050.619094848633,4556.508544921875","module/nc/farm/diy/418.jpg","996c7dd7996fae0eedf03c3658d4dedc2ccdd611ac6511269b1ffa73350ed261","module/nc/farm/diy/418b.jpg","f7959412114c6f3ae844ffbac0a12f8ba9a0e6fd6491c5fafb9fd37c783455b6","","ready-for-visual-review","reviewed-ok"
"419","别墅狗窝","雪山飞狐","4","doghouse","extract-swf","default","swf-content-frame","module/nc/farm/diy/419.swf","3982a5adca30e4bf2e7a72e24235e16cdc197cd11134e50ef5bee04993730a95","content-frame/419.swf.png","d53894627e9858e44aeaa8e3fa74c6ffc56f9b98ed8c572ce48a2aa02082f15a","122","118","9578","1","1","120","116","0,0,2000,2000","260.0,-2460.0,2400.0,2320.0","module/nc/farm/diy/419.jpg","63813a8339c24e70a16bce7f124e92aa91569a8f3dea90c05edcf44456a74b70","module/nc/farm/diy/419b.jpg","8d83c8f583b376d45c31fdb50581bc21aaacace1488ea39b291eff7c1136e422","","ready-for-visual-review","reviewed-ok"
